Location_idx,Location,Unnamed: 2
274165,"59.314191128301886, 18.125648083955223",
274166,"59.314280894339625, 18.125648083955223",
274167,"59.31437066037736, 18.125648083955223",
274168,"59.314460426415096, 18.125648083955223",
274191,"59.339594916981135, 18.125648083955223",
274192,"59.33968468301887, 18.125648083955223",
274193,"59.339774449056605, 18.125648083955223",
274194,"59.33986421509434, 18.125648083955223",
274195,"59.339953981132076, 18.125648083955223",
274269,"59.313921830188676, 18.125824014925374",
274270,"59.314011596226415, 18.125824014925374",
274271,"59.314101362264154, 18.125824014925374",
274272,"59.314191128301886, 18.125824014925374",
274273,"59.314280894339625, 18.125824014925374",
274274,"59.31437066037736, 18.125824014925374",
274275,"59.314460426415096, 18.125824014925374",
274276,"59.31455019245283, 18.125824014925374",
274299,"59.337261, 18.125824014925374",
274300,"59.339774449056605, 18.125824014925374",
274376,"59.314011596226415, 18.125999945895522",
274377,"59.314101362264154, 18.125999945895522",
274378,"59.314191128301886, 18.125999945895522",
274379,"59.314280894339625, 18.125999945895522",
274380,"59.31437066037736, 18.125999945895522",
274381,"59.314460426415096, 18.125999945895522",
274382,"59.31455019245283, 18.125999945895522",
274383,"59.31463995849057, 18.125999945895522",
274485,"59.314011596226415, 18.126175876865673",
274486,"59.314101362264154, 18.126175876865673",
274487,"59.314191128301886, 18.126175876865673",
274488,"59.314280894339625, 18.126175876865673",
274600,"59.314101362264154, 18.12635180783582",
274601,"59.314191128301886, 18.12635180783582",
274873,"59.33618380754717, 18.12670366977612",
275300,"59.31311393584905, 18.127407393656718",
275416,"59.31302416981132, 18.127583324626865",
275417,"59.31311393584905, 18.127583324626865",
275418,"59.31320370188679, 18.127583324626865",
275535,"59.31302416981132, 18.127759255597017",
275536,"59.31311393584905, 18.127759255597017",
275537,"59.31320370188679, 18.127759255597017",
275538,"59.31329346792453, 18.127759255597017",
275656,"59.31311393584905, 18.127935186567164",
275657,"59.31320370188679, 18.127935186567164",
275658,"59.31329346792453, 18.127935186567164",
275777,"59.31311393584905, 18.128111117537316",
275778,"59.31320370188679, 18.128111117537316",
275779,"59.31329346792453, 18.128111117537316",
275892,"59.31311393584905, 18.128287048507463",
275893,"59.31320370188679, 18.128287048507463",
276168,"59.30306013962264, 18.12881484141791",
276171,"59.303419203773586, 18.12881484141791",
276172,"59.30350896981132, 18.12881484141791",
276270,"59.30332943773585, 18.12899077238806",
276271,"59.303419203773586, 18.12899077238806",
276272,"59.30350896981132, 18.12899077238806",
276644,"59.3122162754717, 18.12969449626866",
276722,"59.31230604150943, 18.129870427238806",
276723,"59.31239580754717, 18.129870427238806",
276801,"59.31230604150943, 18.130046358208954",
276802,"59.31239580754717, 18.130046358208954",
276877,"59.31230604150943, 18.130222289179105",
276878,"59.31239580754717, 18.130222289179105",
277285,"59.314460426415096, 18.13110194402985",
277367,"59.314460426415096, 18.131277875000002",
277368,"59.31455019245283, 18.131277875000002",
277384,"59.3014443509434, 18.13145380597015",
277455,"59.314460426415096, 18.13145380597015",
277456,"59.31455019245283, 18.13145380597015",
277457,"59.31463995849057, 18.13145380597015",
277545,"59.31437066037736, 18.131629736940297",
277546,"59.314460426415096, 18.131629736940297",
277547,"59.31455019245283, 18.131629736940297",
277548,"59.31463995849057, 18.131629736940297",
277641,"59.314280894339625, 18.13180566791045",
277642,"59.31437066037736, 18.13180566791045",
277643,"59.314460426415096, 18.13180566791045",
277723,"59.31248557358491, 18.131981598880596",
277743,"59.314280894339625, 18.131981598880596",
277744,"59.31437066037736, 18.131981598880596",
277827,"59.31248557358491, 18.132157529850748",
277846,"59.314191128301886, 18.132157529850748",
277847,"59.314280894339625, 18.132157529850748",
277936,"59.31248557358491, 18.132333460820895",
277954,"59.314101362264154, 18.132333460820895",
277955,"59.314191128301886, 18.132333460820895",
277956,"59.314280894339625, 18.132333460820895",
278045,"59.31248557358491, 18.132509391791046",
278046,"59.31257533962264, 18.132509391791046",
278062,"59.314011596226415, 18.132509391791046",
278063,"59.314101362264154, 18.132509391791046",
278064,"59.314191128301886, 18.132509391791046",
278065,"59.314280894339625, 18.132509391791046",
278153,"59.31248557358491, 18.132685322761194",
278154,"59.31257533962264, 18.132685322761194",
278169,"59.313921830188676, 18.132685322761194",
278170,"59.314011596226415, 18.132685322761194",
278171,"59.314101362264154, 18.132685322761194",
278172,"59.314191128301886, 18.132685322761194",
278261,"59.31257533962264, 18.132861253731345",
278275,"59.313832064150944, 18.132861253731345",
278276,"59.313921830188676, 18.132861253731345",
278277,"59.314011596226415, 18.132861253731345",
278278,"59.314101362264154, 18.132861253731345",
278376,"59.31365253207547, 18.133037184701493",
278377,"59.313742298113205, 18.133037184701493",
278378,"59.313832064150944, 18.133037184701493",
278379,"59.313921830188676, 18.133037184701493",
278380,"59.314011596226415, 18.133037184701493",
278381,"59.314101362264154, 18.133037184701493",
278477,"59.313832064150944, 18.13321311567164",
278478,"59.313921830188676, 18.13321311567164",
278479,"59.314011596226415, 18.13321311567164",
278480,"59.314101362264154, 18.13321311567164",
279115,"59.30629171698113, 18.134796494402984",
279200,"59.31517855471698, 18.134972425373135",
279254,"59.31499902264151, 18.135148356343283",
279255,"59.31508878867925, 18.135148356343283",
279309,"59.31490925660378, 18.135324287313434",
279310,"59.31499902264151, 18.135324287313434",
279366,"59.31481949056604, 18.135500218283582",
279367,"59.31490925660378, 18.135500218283582",
279424,"59.31463995849057, 18.135676149253733",
279425,"59.3147297245283, 18.135676149253733",
279426,"59.31481949056604, 18.135676149253733",
279486,"59.31463995849057, 18.13585208022388",
279487,"59.3147297245283, 18.13585208022388",
279488,"59.31481949056604, 18.13585208022388",
279547,"59.31463995849057, 18.136028011194032",
279548,"59.3147297245283, 18.136028011194032",
279609,"59.31463995849057, 18.13620394216418",
279610,"59.3147297245283, 18.13620394216418",
279611,"59.31481949056604, 18.13620394216418",
279671,"59.3147297245283, 18.136379873134327",
279672,"59.31481949056604, 18.136379873134327",
279731,"59.3147297245283, 18.13655580410448",
279732,"59.31481949056604, 18.13655580410448",
279792,"59.3147297245283, 18.136731735074626",
279793,"59.31481949056604, 18.136731735074626",
279853,"59.3147297245283, 18.136907666044777",
279854,"59.31481949056604, 18.136907666044777",
279914,"59.3147297245283, 18.137083597014925",
279915,"59.31481949056604, 18.137083597014925",
279975,"59.3147297245283, 18.137259527985076",
279976,"59.31481949056604, 18.137259527985076",
279977,"59.31490925660378, 18.137259527985076",
280037,"59.3147297245283, 18.137435458955224",
280038,"59.31481949056604, 18.137435458955224",
280039,"59.31490925660378, 18.137435458955224",
280099,"59.3147297245283, 18.137611389925375",
280100,"59.31481949056604, 18.137611389925375",
280162,"59.3147297245283, 18.137787320895523",
280163,"59.31481949056604, 18.137787320895523",
280225,"59.3147297245283, 18.13796325186567",
280413,"59.31481949056604, 18.13849104477612",
280476,"59.31481949056604, 18.13866697574627",
280485,"59.31562738490566, 18.13866697574627",
280540,"59.31481949056604, 18.13884290671642",
280541,"59.31490925660378, 18.13884290671642",
280592,"59.30763820754717, 18.139018837686567",
280604,"59.31490925660378, 18.139018837686567",
280605,"59.31499902264151, 18.139018837686567",
280606,"59.31508878867925, 18.139018837686567",
280607,"59.31517855471698, 18.139018837686567",
280608,"59.31526832075472, 18.139018837686567",
280609,"59.31535808679245, 18.139018837686567",
280655,"59.30763820754717, 18.13919476865672",
280656,"59.3077279735849, 18.13919476865672",
280657,"59.30781773962264, 18.13919476865672",
280658,"59.307907505660374, 18.13919476865672",
280667,"59.31490925660378, 18.13919476865672",
280668,"59.31499902264151, 18.13919476865672",
280669,"59.31508878867925, 18.13919476865672",
280670,"59.31517855471698, 18.13919476865672",
280671,"59.31526832075472, 18.13919476865672",
280715,"59.30754844150943, 18.139370699626866",
280716,"59.30763820754717, 18.139370699626866",
280717,"59.3077279735849, 18.139370699626866",
280718,"59.30781773962264, 18.139370699626866",
280719,"59.307907505660374, 18.139370699626866",
280728,"59.31499902264151, 18.139370699626866",
280729,"59.31508878867925, 18.139370699626866",
280730,"59.31517855471698, 18.139370699626866",
280781,"59.31508878867925, 18.139546630597014",
280782,"59.31517855471698, 18.139546630597014",
280829,"59.31508878867925, 18.139722561567165",
280830,"59.31517855471698, 18.139722561567165",
280877,"59.31517855471698, 18.139898492537313",
281240,"59.316614811320754, 18.14130594029851",
281241,"59.31670457735849, 18.14130594029851",
281242,"59.316794343396225, 18.14130594029851",
281277,"59.316614811320754, 18.141481871268656",
281278,"59.31670457735849, 18.141481871268656",
281279,"59.316794343396225, 18.141481871268656",
281280,"59.316884109433964, 18.141481871268656",
281312,"59.31670457735849, 18.141657802238807",
281313,"59.316794343396225, 18.141657802238807",
281314,"59.316884109433964, 18.141657802238807",
281344,"59.31670457735849, 18.141833733208955",
281345,"59.316794343396225, 18.141833733208955",
281346,"59.316884109433964, 18.141833733208955",
281376,"59.316794343396225, 18.142009664179106",
281377,"59.316884109433964, 18.142009664179106",
281409,"59.316884109433964, 18.142185595149254",
281439,"59.316884109433964, 18.142361526119405",
281694,"59.30826656981132, 18.144296766791044",
281695,"59.308356335849055, 18.144296766791044",
281696,"59.308446101886794, 18.144296766791044",
281719,"59.30826656981132, 18.144472697761195",
281720,"59.308356335849055, 18.144472697761195",
281721,"59.308446101886794, 18.144472697761195",
281722,"59.308535867924526, 18.144472697761195",
281745,"59.30826656981132, 18.144648628731343",
281746,"59.308356335849055, 18.144648628731343",
281747,"59.308446101886794, 18.144648628731343",
281748,"59.308535867924526, 18.144648628731343",
281749,"59.308625633962265, 18.144648628731343",
281750,"59.3087154, 18.144648628731343",
281772,"59.308176803773584, 18.144824559701494",
281773,"59.30826656981132, 18.144824559701494",
281774,"59.308356335849055, 18.144824559701494",
281775,"59.308446101886794, 18.144824559701494",
281776,"59.308535867924526, 18.144824559701494",
281777,"59.308625633962265, 18.144824559701494",
281778,"59.3087154, 18.144824559701494",
281779,"59.308805166037736, 18.144824559701494",
281780,"59.30889493207547, 18.144824559701494",
281801,"59.308176803773584, 18.14500049067164",
281802,"59.30826656981132, 18.14500049067164",
281803,"59.308356335849055, 18.14500049067164",
281804,"59.308446101886794, 18.14500049067164",
281805,"59.308535867924526, 18.14500049067164",
281806,"59.308625633962265, 18.14500049067164",
281807,"59.3087154, 18.14500049067164",
281808,"59.308805166037736, 18.14500049067164",
281809,"59.30889493207547, 18.14500049067164",
281831,"59.308176803773584, 18.145176421641793",
281832,"59.30826656981132, 18.145176421641793",
281833,"59.308356335849055, 18.145176421641793",
281834,"59.308446101886794, 18.145176421641793",
281835,"59.308535867924526, 18.145176421641793",
281836,"59.308625633962265, 18.145176421641793",
281837,"59.3087154, 18.145176421641793",
281838,"59.308805166037736, 18.145176421641793",
281839,"59.30889493207547, 18.145176421641793",
281840,"59.30898469811321, 18.145176421641793",
281862,"59.308087037735845, 18.14535235261194",
281863,"59.308176803773584, 18.14535235261194",
281864,"59.30826656981132, 18.14535235261194",
281865,"59.308356335849055, 18.14535235261194",
281866,"59.308446101886794, 18.14535235261194",
281867,"59.308535867924526, 18.14535235261194",
281868,"59.308625633962265, 18.14535235261194",
281869,"59.3087154, 18.14535235261194",
281870,"59.308805166037736, 18.14535235261194",
281871,"59.30889493207547, 18.14535235261194",
281872,"59.30898469811321, 18.14535235261194",
281894,"59.308087037735845, 18.14552828358209",
281895,"59.308176803773584, 18.14552828358209",
281896,"59.30826656981132, 18.14552828358209",
281897,"59.308356335849055, 18.14552828358209",
281898,"59.308446101886794, 18.14552828358209",
281899,"59.308535867924526, 18.14552828358209",
281900,"59.308625633962265, 18.14552828358209",
281901,"59.3087154, 18.14552828358209",
281902,"59.308805166037736, 18.14552828358209",
281903,"59.30889493207547, 18.14552828358209",
281904,"59.30898469811321, 18.14552828358209",
281905,"59.31006189056604, 18.14552828358209",
281906,"59.31015165660377, 18.14552828358209",
281907,"59.31024142264151, 18.14552828358209",
281929,"59.308087037735845, 18.14570421455224",
281930,"59.308176803773584, 18.14570421455224",
281931,"59.30826656981132, 18.14570421455224",
281932,"59.308356335849055, 18.14570421455224",
281933,"59.308446101886794, 18.14570421455224",
281934,"59.308535867924526, 18.14570421455224",
281935,"59.308625633962265, 18.14570421455224",
281936,"59.3087154, 18.14570421455224",
281937,"59.308805166037736, 18.14570421455224",
281938,"59.30889493207547, 18.14570421455224",
281939,"59.30898469811321, 18.14570421455224",
281940,"59.30979259245283, 18.14570421455224",
281941,"59.30988235849057, 18.14570421455224",
281942,"59.3099721245283, 18.14570421455224",
281943,"59.31006189056604, 18.14570421455224",
281944,"59.31015165660377, 18.14570421455224",
281945,"59.31024142264151, 18.14570421455224",
281967,"59.308087037735845, 18.145880145522387",
281968,"59.308176803773584, 18.145880145522387",
281969,"59.30826656981132, 18.145880145522387",
281970,"59.308356335849055, 18.145880145522387",
281971,"59.308446101886794, 18.145880145522387",
281972,"59.308535867924526, 18.145880145522387",
281973,"59.308625633962265, 18.145880145522387",
281974,"59.3087154, 18.145880145522387",
281975,"59.308805166037736, 18.145880145522387",
281976,"59.30889493207547, 18.145880145522387",
281977,"59.30898469811321, 18.145880145522387",
281978,"59.309074464150946, 18.145880145522387",
281979,"59.30916423018868, 18.145880145522387",
281980,"59.30925399622642, 18.145880145522387",
281981,"59.30934376226415, 18.145880145522387",
281982,"59.30943352830189, 18.145880145522387",
